ds,yhat,yhat_lower,yhat_upper,sku,run_id,type
2024-03-25,102.0,102.0,102.0,Flagship Growth,20251207_2248,actual
2024-03-26,115.0,115.0,115.0,Flagship Growth,20251207_2248,actual
2024-03-27,99.0,99.0,99.0,Flagship Growth,20251207_2248,actual
2024-03-28,56.0,56.0,56.0,Flagship Growth,20251207_2248,actual
2024-03-29,86.0,86.0,86.0,Flagship Growth,20251207_2248,actual
2024-03-30,112.0,112.0,112.0,Flagship Growth,20251207_2248,actual
2024-03-31,117.0,117.0,117.0,Flagship Growth,20251207_2248,actual
2024-04-01,88.0,88.0,88.0,Flagship Growth,20251207_2248,actual
2024-04-02,82.0,82.0,82.0,Flagship Growth,20251207_2248,actual
2024-04-03,68.0,68.0,68.0,Flagship Growth,20251207_2248,actual
2024-04-04,78.0,78.0,78.0,Flagship Growth,20251207_2248,actual
2024-04-05,96.0,96.0,96.0,Flagship Growth,20251207_2248,actual
2024-04-06,133.0,133.0,133.0,Flagship Growth,20251207_2248,actual
2024-04-07,98.0,98.0,98.0,Flagship Growth,20251207_2248,actual
2024-04-08,94.0,94.0,94.0,Flagship Growth,20251207_2248,actual
2024-04-09,104.0,104.0,104.0,Flagship Growth,20251207_2248,actual
2024-04-10,97.0,97.0,97.0,Flagship Growth,20251207_2248,actual
2024-04-11,77.0,77.0,77.0,Flagship Growth,20251207_2248,actual
2024-04-12,83.0,83.0,83.0,Flagship Growth,20251207_2248,actual
2024-04-13,108.0,108.0,108.0,Flagship Growth,20251207_2248,actual
2024-04-14,135.0,135.0,135.0,Flagship Growth,20251207_2248,actual
2024-04-15,102.0,102.0,102.0,Flagship Growth,20251207_2248,actual
2024-04-16,80.0,80.0,80.0,Flagship Growth,20251207_2248,actual
2024-04-17,84.0,84.0,84.0,Flagship Growth,20251207_2248,actual
2024-04-18,109.0,109.0,109.0,Flagship Growth,20251207_2248,actual
2024-04-19,93.0,93.0,93.0,Flagship Growth,20251207_2248,actual
2024-04-20,99.0,99.0,99.0,Flagship Growth,20251207_2248,actual
2024-04-21,129.0,129.0,129.0,Flagship Growth,20251207_2248,actual
2024-04-22,80.0,80.0,80.0,Flagship Growth,20251207_2248,actual
2024-04-23,63.0,63.0,63.0,Flagship Growth,20251207_2248,actual
2024-04-24,92.0,92.0,92.0,Flagship Growth,20251207_2248,actual
2024-04-25,93.0,93.0,93.0,Flagship Growth,20251207_2248,actual
2024-04-26,87.0,87.0,87.0,Flagship Growth,20251207_2248,actual
2024-04-27,117.0,117.0,117.0,Flagship Growth,20251207_2248,actual
2024-04-28,114.0,114.0,114.0,Flagship Growth,20251207_2248,actual
2024-04-29,85.0,85.0,85.0,Flagship Growth,20251207_2248,actual
2024-04-30,92.0,92.0,92.0,Flagship Growth,20251207_2248,actual
2024-05-01,98.0,98.0,98.0,Flagship Growth,20251207_2248,actual
2024-05-02,94.0,94.0,94.0,Flagship Growth,20251207_2248,actual
2024-05-03,83.0,83.0,83.0,Flagship Growth,20251207_2248,actual
2024-05-04,124.0,124.0,124.0,Flagship Growth,20251207_2248,actual
2024-05-05,85.0,85.0,85.0,Flagship Growth,20251207_2248,actual
2024-05-06,102.0,102.0,102.0,Flagship Growth,20251207_2248,actual
2024-05-07,100.0,100.0,100.0,Flagship Growth,20251207_2248,actual
2024-05-08,113.0,113.0,113.0,Flagship Growth,20251207_2248,actual
2024-05-09,79.0,79.0,79.0,Flagship Growth,20251207_2248,actual
2024-05-10,86.0,86.0,86.0,Flagship Growth,20251207_2248,actual
2024-05-11,100.0,100.0,100.0,Flagship Growth,20251207_2248,actual
2024-05-12,117.0,117.0,117.0,Flagship Growth,20251207_2248,actual
2024-05-13,64.0,64.0,64.0,Flagship Growth,20251207_2248,actual
2024-05-14,87.0,87.0,87.0,Flagship Growth,20251207_2248,actual
2024-05-15,110.0,110.0,110.0,Flagship Growth,20251207_2248,actual
2024-05-16,69.0,69.0,69.0,Flagship Growth,20251207_2248,actual
2024-05-17,78.0,78.0,78.0,Flagship Growth,20251207_2248,actual
2024-05-18,108.0,108.0,108.0,Flagship Growth,20251207_2248,actual
2024-05-19,99.0,99.0,99.0,Flagship Growth,20251207_2248,actual
2024-05-20,86.0,86.0,86.0,Flagship Growth,20251207_2248,actual
2024-05-21,88.0,88.0,88.0,Flagship Growth,20251207_2248,actual
2024-05-22,66.0,66.0,66.0,Flagship Growth,20251207_2248,actual
2024-05-23,74.0,74.0,74.0,Flagship Growth,20251207_2248,actual
2024-05-24,83.0,83.0,83.0,Flagship Growth,20251207_2248,actual
2024-05-25,97.0,97.0,97.0,Flagship Growth,20251207_2248,actual
2024-05-26,118.0,118.0,118.0,Flagship Growth,20251207_2248,actual
2024-05-27,97.0,97.0,97.0,Flagship Growth,20251207_2248,actual
2024-05-28,97.0,97.0,97.0,Flagship Growth,20251207_2248,actual
2024-05-29,71.0,71.0,71.0,Flagship Growth,20251207_2248,actual
2024-05-30,108.0,108.0,108.0,Flagship Growth,20251207_2248,actual
2024-05-31,74.0,74.0,74.0,Flagship Growth,20251207_2248,actual
2024-06-01,109.0,109.0,109.0,Flagship Growth,20251207_2248,actual
2024-06-02,96.0,96.0,96.0,Flagship Growth,20251207_2248,actual
2024-06-03,91.0,91.0,91.0,Flagship Growth,20251207_2248,actual
2024-06-04,76.0,76.0,76.0,Flagship Growth,20251207_2248,actual
2024-06-05,94.0,94.0,94.0,Flagship Growth,20251207_2248,actual
2024-06-06,99.0,99.0,99.0,Flagship Growth,20251207_2248,actual
2024-06-07,71.0,71.0,71.0,Flagship Growth,20251207_2248,actual
2024-06-08,101.0,101.0,101.0,Flagship Growth,20251207_2248,actual
2024-06-09,93.0,93.0,93.0,Flagship Growth,20251207_2248,actual
2024-06-10,72.0,72.0,72.0,Flagship Growth,20251207_2248,actual
2024-06-11,99.0,99.0,99.0,Flagship Growth,20251207_2248,actual
2024-06-12,83.0,83.0,83.0,Flagship Growth,20251207_2248,actual
2024-06-13,93.0,93.0,93.0,Flagship Growth,20251207_2248,actual
2024-06-14,71.0,71.0,71.0,Flagship Growth,20251207_2248,actual
2024-06-15,95.0,95.0,95.0,Flagship Growth,20251207_2248,actual
2024-06-16,77.0,77.0,77.0,Flagship Growth,20251207_2248,actual
2024-06-17,104.0,104.0,104.0,Flagship Growth,20251207_2248,actual
2024-06-18,87.0,87.0,87.0,Flagship Growth,20251207_2248,actual
2024-06-19,72.0,72.0,72.0,Flagship Growth,20251207_2248,actual
2024-06-20,83.0,83.0,83.0,Flagship Growth,20251207_2248,actual
2024-06-21,88.0,88.0,88.0,Flagship Growth,20251207_2248,actual
2024-06-22,92.0,92.0,92.0,Flagship Growth,20251207_2248,actual
2024-06-23,71.0,71.0,71.0,Flagship Growth,20251207_2248,actual
2024-06-24,81.0,81.0,81.0,Flagship Growth,20251207_2248,actual
2024-06-25,76.0,76.0,76.0,Flagship Growth,20251207_2248,actual
2024-06-26,77.0,77.0,77.0,Flagship Growth,20251207_2248,actual
2024-06-27,66.0,66.0,66.0,Flagship Growth,20251207_2248,actual
2024-06-28,92.0,92.0,92.0,Flagship Growth,20251207_2248,actual
2024-06-29,117.0,117.0,117.0,Flagship Growth,20251207_2248,actual
2024-06-30,103.0,103.0,103.0,Flagship Growth,20251207_2248,actual
2024-07-01,93.0,93.0,93.0,Flagship Growth,20251207_2248,actual
2024-07-02,83.0,83.0,83.0,Flagship Growth,20251207_2248,actual
2024-07-03,77.0,77.0,77.0,Flagship Growth,20251207_2248,actual
2024-07-04,86.0,86.0,86.0,Flagship Growth,20251207_2248,actual
2024-07-05,86.0,86.0,86.0,Flagship Growth,20251207_2248,actual
2024-07-06,81.0,81.0,81.0,Flagship Growth,20251207_2248,actual
2024-07-07,82.0,82.0,82.0,Flagship Growth,20251207_2248,actual
2024-07-08,75.0,75.0,75.0,Flagship Growth,20251207_2248,actual
2024-07-09,95.0,95.0,95.0,Flagship Growth,20251207_2248,actual
2024-07-10,88.0,88.0,88.0,Flagship Growth,20251207_2248,actual
2024-07-11,69.0,69.0,69.0,Flagship Growth,20251207_2248,actual
2024-07-12,60.0,60.0,60.0,Flagship Growth,20251207_2248,actual
2024-07-13,96.0,96.0,96.0,Flagship Growth,20251207_2248,actual
2024-07-14,89.0,89.0,89.0,Flagship Growth,20251207_2248,actual
2024-07-15,80.0,80.0,80.0,Flagship Growth,20251207_2248,actual
2024-07-16,89.0,89.0,89.0,Flagship Growth,20251207_2248,actual
2024-07-17,78.0,78.0,78.0,Flagship Growth,20251207_2248,actual
2024-07-18,81.0,81.0,81.0,Flagship Growth,20251207_2248,actual
2024-07-19,70.0,70.0,70.0,Flagship Growth,20251207_2248,actual
2024-07-20,107.0,107.0,107.0,Flagship Growth,20251207_2248,actual
2024-07-21,80.0,80.0,80.0,Flagship Growth,20251207_2248,actual
2024-07-22,75.0,75.0,75.0,Flagship Growth,20251207_2248,actual
2024-07-23,61.0,61.0,61.0,Flagship Growth,20251207_2248,actual
2024-07-24,84.0,84.0,84.0,Flagship Growth,20251207_2248,actual
2024-07-25,75.0,75.0,75.0,Flagship Growth,20251207_2248,actual
2024-07-26,89.0,89.0,89.0,Flagship Growth,20251207_2248,actual
2024-07-27,95.0,95.0,95.0,Flagship Growth,20251207_2248,actual
2024-07-28,64.0,64.0,64.0,Flagship Growth,20251207_2248,actual
2024-07-29,80.0,80.0,80.0,Flagship Growth,20251207_2248,actual
2024-07-30,79.0,79.0,79.0,Flagship Growth,20251207_2248,actual
2024-07-31,90.0,90.0,90.0,Flagship Growth,20251207_2248,actual
2024-08-01,80.0,80.0,80.0,Flagship Growth,20251207_2248,actual
2024-08-02,65.0,65.0,65.0,Flagship Growth,20251207_2248,actual
2024-08-03,77.0,77.0,77.0,Flagship Growth,20251207_2248,actual
2024-08-04,97.0,97.0,97.0,Flagship Growth,20251207_2248,actual
2024-08-05,83.0,83.0,83.0,Flagship Growth,20251207_2248,actual
2024-08-06,62.0,62.0,62.0,Flagship Growth,20251207_2248,actual
2024-08-07,65.0,65.0,65.0,Flagship Growth,20251207_2248,actual
2024-08-08,56.0,56.0,56.0,Flagship Growth,20251207_2248,actual
2024-08-09,74.0,74.0,74.0,Flagship Growth,20251207_2248,actual
2024-08-10,89.0,89.0,89.0,Flagship Growth,20251207_2248,actual
2024-08-11,75.0,75.0,75.0,Flagship Growth,20251207_2248,actual
2024-08-12,77.0,77.0,77.0,Flagship Growth,20251207_2248,actual
2024-08-13,74.0,74.0,74.0,Flagship Growth,20251207_2248,actual
2024-08-14,65.0,65.0,65.0,Flagship Growth,20251207_2248,actual
2024-08-15,81.0,81.0,81.0,Flagship Growth,20251207_2248,actual
2024-08-16,61.0,61.0,61.0,Flagship Growth,20251207_2248,actual
2024-08-17,87.0,87.0,87.0,Flagship Growth,20251207_2248,actual
2024-08-18,94.0,94.0,94.0,Flagship Growth,20251207_2248,actual
2024-08-19,80.0,80.0,80.0,Flagship Growth,20251207_2248,actual
2024-08-20,87.0,87.0,87.0,Flagship Growth,20251207_2248,actual
2024-08-21,80.0,80.0,80.0,Flagship Growth,20251207_2248,actual
2024-08-22,61.0,61.0,61.0,Flagship Growth,20251207_2248,actual
2024-08-23,56.0,56.0,56.0,Flagship Growth,20251207_2248,actual
2024-08-24,99.0,99.0,99.0,Flagship Growth,20251207_2248,actual
2024-08-25,80.0,80.0,80.0,Flagship Growth,20251207_2248,actual
2024-08-26,81.0,81.0,81.0,Flagship Growth,20251207_2248,actual
2024-08-27,58.0,58.0,58.0,Flagship Growth,20251207_2248,actual
2024-08-28,81.0,81.0,81.0,Flagship Growth,20251207_2248,actual
2024-08-29,66.0,66.0,66.0,Flagship Growth,20251207_2248,actual
2024-08-30,67.0,67.0,67.0,Flagship Growth,20251207_2248,actual
2024-08-31,83.0,83.0,83.0,Flagship Growth,20251207_2248,actual
2024-09-01,74.0,74.0,74.0,Flagship Growth,20251207_2248,actual
2024-09-02,69.0,69.0,69.0,Flagship Growth,20251207_2248,actual
2024-09-03,59.0,59.0,59.0,Flagship Growth,20251207_2248,actual
2024-09-04,61.0,61.0,61.0,Flagship Growth,20251207_2248,actual
2024-09-05,68.0,68.0,68.0,Flagship Growth,20251207_2248,actual
2024-09-06,79.0,79.0,79.0,Flagship Growth,20251207_2248,actual
2024-09-07,85.0,85.0,85.0,Flagship Growth,20251207_2248,actual
2024-09-08,98.0,98.0,98.0,Flagship Growth,20251207_2248,actual
2024-09-09,62.0,62.0,62.0,Flagship Growth,20251207_2248,actual
2024-09-10,77.0,77.0,77.0,Flagship Growth,20251207_2248,actual
2024-09-11,58.0,58.0,58.0,Flagship Growth,20251207_2248,actual
2024-09-12,60.0,60.0,60.0,Flagship Growth,20251207_2248,actual
2024-09-13,55.0,55.0,55.0,Flagship Growth,20251207_2248,actual
2024-09-14,84.0,84.0,84.0,Flagship Growth,20251207_2248,actual
2024-09-15,84.0,84.0,84.0,Flagship Growth,20251207_2248,actual
2024-09-16,62.0,62.0,62.0,Flagship Growth,20251207_2248,actual
2024-09-17,57.0,57.0,57.0,Flagship Growth,20251207_2248,actual
2024-09-18,74.0,74.0,74.0,Flagship Growth,20251207_2248,actual
2024-09-19,76.0,76.0,76.0,Flagship Growth,20251207_2248,actual
2024-09-20,79.0,79.0,79.0,Flagship Growth,20251207_2248,actual
2024-09-21,76.0,76.0,76.0,Flagship Growth,20251207_2248,actual
2024-09-22,77.0,77.0,77.0,Flagship Growth,20251207_2248,actual
2024-09-23,50.0,50.0,50.0,Flagship Growth,20251207_2248,actual
2024-09-24,64.0,64.0,64.0,Flagship Growth,20251207_2248,actual
2024-09-25,65.0,65.0,65.0,Flagship Growth,20251207_2248,actual
2024-09-26,80.0,80.0,80.0,Flagship Growth,20251207_2248,actual
2024-09-27,74.0,74.0,74.0,Flagship Growth,20251207_2248,actual
2024-09-28,95.0,95.0,95.0,Flagship Growth,20251207_2248,actual
2024-09-29,80.0,80.0,80.0,Flagship Growth,20251207_2248,actual
2024-09-30,59.0,59.0,59.0,Flagship Growth,20251207_2248,actual
2024-10-01,80.0,80.0,80.0,Flagship Growth,20251207_2248,actual
2024-10-02,74.0,74.0,74.0,Flagship Growth,20251207_2248,actual
2024-10-03,74.0,74.0,74.0,Flagship Growth,20251207_2248,actual
2024-10-04,63.0,63.0,63.0,Flagship Growth,20251207_2248,actual
2024-10-05,81.0,81.0,81.0,Flagship Growth,20251207_2248,actual
2024-10-06,0.0,0.0,0.0,Flagship Growth,20251207_2248,actual
2024-10-07,63.0,63.0,63.0,Flagship Growth,20251207_2248,actual
2024-10-08,72.0,72.0,72.0,Flagship Growth,20251207_2248,actual
2024-10-09,76.0,76.0,76.0,Flagship Growth,20251207_2248,actual
2024-10-10,75.0,75.0,75.0,Flagship Growth,20251207_2248,actual
2024-10-11,72.0,72.0,72.0,Flagship Growth,20251207_2248,actual
2024-10-12,104.0,104.0,104.0,Flagship Growth,20251207_2248,actual
2024-10-13,100.0,100.0,100.0,Flagship Growth,20251207_2248,actual
2024-10-14,71.0,71.0,71.0,Flagship Growth,20251207_2248,actual
2024-10-15,71.0,71.0,71.0,Flagship Growth,20251207_2248,actual
2024-10-16,64.0,64.0,64.0,Flagship Growth,20251207_2248,actual
2024-10-17,89.0,89.0,89.0,Flagship Growth,20251207_2248,actual
2024-10-18,77.0,77.0,77.0,Flagship Growth,20251207_2248,actual
2024-10-19,103.0,103.0,103.0,Flagship Growth,20251207_2248,actual
2024-10-20,86.0,86.0,86.0,Flagship Growth,20251207_2248,actual
2024-10-21,64.0,64.0,64.0,Flagship Growth,20251207_2248,actual
2024-10-22,82.0,82.0,82.0,Flagship Growth,20251207_2248,actual
2024-10-23,73.0,73.0,73.0,Flagship Growth,20251207_2248,actual
2024-10-24,80.0,80.0,80.0,Flagship Growth,20251207_2248,actual
2024-10-25,51.0,51.0,51.0,Flagship Growth,20251207_2248,actual
2024-10-26,85.0,85.0,85.0,Flagship Growth,20251207_2248,actual
2024-10-27,66.0,66.0,66.0,Flagship Growth,20251207_2248,actual
2024-10-28,65.0,65.0,65.0,Flagship Growth,20251207_2248,actual
2024-10-29,82.0,82.0,82.0,Flagship Growth,20251207_2248,actual
2024-10-30,80.0,80.0,80.0,Flagship Growth,20251207_2248,actual
2024-10-31,78.0,78.0,78.0,Flagship Growth,20251207_2248,actual
2024-11-01,61.0,61.0,61.0,Flagship Growth,20251207_2248,actual
2024-11-02,74.0,74.0,74.0,Flagship Growth,20251207_2248,actual
2024-11-03,97.0,97.0,97.0,Flagship Growth,20251207_2248,actual
2024-11-04,75.0,75.0,75.0,Flagship Growth,20251207_2248,actual
2024-11-05,96.0,96.0,96.0,Flagship Growth,20251207_2248,actual
2024-11-06,66.0,66.0,66.0,Flagship Growth,20251207_2248,actual
2024-11-07,81.0,81.0,81.0,Flagship Growth,20251207_2248,actual
2024-11-08,72.0,72.0,72.0,Flagship Growth,20251207_2248,actual
2024-11-09,88.0,88.0,88.0,Flagship Growth,20251207_2248,actual
2024-11-10,73.0,73.0,73.0,Flagship Growth,20251207_2248,actual
2024-11-11,65.0,65.0,65.0,Flagship Growth,20251207_2248,actual
2024-11-12,80.0,80.0,80.0,Flagship Growth,20251207_2248,actual
2024-11-13,78.0,78.0,78.0,Flagship Growth,20251207_2248,actual
2024-11-14,81.0,81.0,81.0,Flagship Growth,20251207_2248,actual
2024-11-15,67.0,67.0,67.0,Flagship Growth,20251207_2248,actual
2024-11-16,100.0,100.0,100.0,Flagship Growth,20251207_2248,actual
2024-11-17,115.0,115.0,115.0,Flagship Growth,20251207_2248,actual
2024-11-18,67.0,67.0,67.0,Flagship Growth,20251207_2248,actual
2024-11-19,75.0,75.0,75.0,Flagship Growth,20251207_2248,actual
2024-11-20,67.0,67.0,67.0,Flagship Growth,20251207_2248,actual
2024-11-21,70.0,70.0,70.0,Flagship Growth,20251207_2248,actual
2024-11-22,73.0,73.0,73.0,Flagship Growth,20251207_2248,actual
2024-11-23,94.0,94.0,94.0,Flagship Growth,20251207_2248,actual
2024-11-24,89.0,89.0,89.0,Flagship Growth,20251207_2248,actual
2024-11-25,86.0,86.0,86.0,Flagship Growth,20251207_2248,actual
2024-11-26,110.0,110.0,110.0,Flagship Growth,20251207_2248,actual
2024-11-27,74.0,74.0,74.0,Flagship Growth,20251207_2248,actual
2024-11-28,73.0,73.0,73.0,Flagship Growth,20251207_2248,actual
2024-11-29,114.0,114.0,114.0,Flagship Growth,20251207_2248,actual
2024-11-30,93.0,93.0,93.0,Flagship Growth,20251207_2248,actual
2024-12-01,103.0,103.0,103.0,Flagship Growth,20251207_2248,actual
2024-12-02,125.0,125.0,125.0,Flagship Growth,20251207_2248,actual
2024-12-03,76.0,76.0,76.0,Flagship Growth,20251207_2248,actual
2024-12-04,85.0,85.0,85.0,Flagship Growth,20251207_2248,actual
2024-12-05,88.0,88.0,88.0,Flagship Growth,20251207_2248,actual
2024-12-06,75.0,75.0,75.0,Flagship Growth,20251207_2248,actual
2024-12-07,76.0,76.0,76.0,Flagship Growth,20251207_2248,actual
2024-12-08,122.0,122.0,122.0,Flagship Growth,20251207_2248,actual
2024-12-09,78.0,78.0,78.0,Flagship Growth,20251207_2248,actual
2024-12-10,65.0,65.0,65.0,Flagship Growth,20251207_2248,actual
2024-12-11,94.0,94.0,94.0,Flagship Growth,20251207_2248,actual
2024-12-12,72.0,72.0,72.0,Flagship Growth,20251207_2248,actual
2024-12-13,75.0,75.0,75.0,Flagship Growth,20251207_2248,actual
2024-12-14,95.0,95.0,95.0,Flagship Growth,20251207_2248,actual
2024-12-15,108.0,108.0,108.0,Flagship Growth,20251207_2248,actual
2024-12-16,84.0,84.0,84.0,Flagship Growth,20251207_2248,actual
2024-12-17,82.0,82.0,82.0,Flagship Growth,20251207_2248,actual
2024-12-18,78.0,78.0,78.0,Flagship Growth,20251207_2248,actual
2024-12-19,73.0,73.0,73.0,Flagship Growth,20251207_2248,actual
2024-12-20,94.0,94.0,94.0,Flagship Growth,20251207_2248,actual
2024-12-21,88.0,88.0,88.0,Flagship Growth,20251207_2248,actual
2024-12-22,110.0,110.0,110.0,Flagship Growth,20251207_2248,actual
2024-12-23,72.0,72.0,72.0,Flagship Growth,20251207_2248,actual
2024-12-24,97.0,97.0,97.0,Flagship Growth,20251207_2248,actual
2024-12-25,121.0,121.0,121.0,Flagship Growth,20251207_2248,actual
2024-12-26,92.0,92.0,92.0,Flagship Growth,20251207_2248,actual
2024-12-27,73.0,73.0,73.0,Flagship Growth,20251207_2248,actual
2024-12-28,99.0,99.0,99.0,Flagship Growth,20251207_2248,actual
2024-12-29,105.0,105.0,105.0,Flagship Growth,20251207_2248,actual
2024-12-30,74.0,74.0,74.0,Flagship Growth,20251207_2248,actual
2024-12-31,89.0,89.0,89.0,Flagship Growth,20251207_2248,actual
2021-01-01,37.30135647909127,24.08444693968586,49.08805092469686,Flagship Growth,20251207_2248,forecast
2021-01-02,43.209034112682545,30.558305339769927,55.95696345839769,Flagship Growth,20251207_2248,forecast
2021-01-03,45.96547246789227,33.03131837036048,58.28047124648808,Flagship Growth,20251207_2248,forecast
2021-01-04,39.34824025268038,26.60758420154131,52.60792205006207,Flagship Growth,20251207_2248,forecast
2021-01-05,39.5601934496194,27.996055444301188,51.65195379922682,Flagship Growth,20251207_2248,forecast
2021-01-06,45.14349336510915,33.584748095856064,57.28060479642819,Flagship Growth,20251207_2248,forecast
2021-01-07,38.94095030827735,26.726433573104,51.41124085762609,Flagship Growth,20251207_2248,forecast
2021-01-08,34.84477561413177,22.299377995837087,46.38741977442032,Flagship Growth,20251207_2248,forecast
2021-01-09,46.298115301176935,33.39459384433455,58.42824567011222,Flagship Growth,20251207_2248,forecast
2021-01-10,45.64101369207697,34.11053573992267,57.94786453762826,Flagship Growth,20251207_2248,forecast
2021-01-11,38.21579665526093,25.975662480245298,50.106987411086415,Flagship Growth,20251207_2248,forecast
2021-01-12,38.55151371557374,25.597699913516824,50.711998961734594,Flagship Growth,20251207_2248,forecast
2021-01-13,38.30792214516242,25.707771026598824,50.47845983794207,Flagship Growth,20251207_2248,forecast
2021-01-14,38.299986601933604,26.404826746912367,50.81963045925581,Flagship Growth,20251207_2248,forecast
2021-01-15,38.4931002239888,26.455313978707274,49.70862612179637,Flagship Growth,20251207_2248,forecast
2021-01-16,47.35939029783425,35.18371749783818,60.61190557357412,Flagship Growth,20251207_2248,forecast
2021-01-17,46.70575693020893,34.14498698156481,58.82105521052446,Flagship Growth,20251207_2248,forecast
2021-01-18,39.258871953396344,27.680400076260675,51.670505463018046,Flagship Growth,20251207_2248,forecast
2021-01-19,39.61828592616374,27.288260980783104,51.93455595784546,Flagship Growth,20251207_2248,forecast
2021-01-20,39.402564118420585,28.206619955818727,51.90693741905444,Flagship Growth,20251207_2248,forecast
2021-01-21,39.42984815506619,26.669373231749304,51.9488005144763,Flagship Growth,20251207_2248,forecast
2021-01-22,39.664344306282715,27.404396694783145,52.06049092638338,Flagship Growth,20251207_2248,forecast
2021-01-23,48.61808534174024,35.719477558127416,61.461034006083054,Flagship Growth,20251207_2248,forecast
2021-01-24,48.008251503733,34.921859303781254,61.0227971184343,Flagship Growth,20251207_2248,forecast
2021-01-25,40.57331438785943,29.10640430245809,52.76648385351027,Flagship Growth,20251207_2248,forecast
2021-01-26,40.98201213619518,29.065034269347763,53.910213526712646,Flagship Growth,20251207_2248,forecast
2021-01-27,40.810619134570565,28.491784486438018,53.569724096858636,Flagship Growth,20251207_2248,forecast
2021-01-28,40.87960601298148,28.71506047445788,53.4190466896043,Flagship Growth,20251207_2248,forecast
2021-01-29,41.15142471019636,29.067076874176266,54.49041574625941,Flagship Growth,20251207_2248,forecast
2021-01-30,50.17774835507036,37.4876574123668,60.90106642867703,Flagship Growth,20251207_2248,forecast
2021-01-31,49.586087893460906,36.57689728998599,61.12818070877718,Flagship Growth,20251207_2248,forecast
2021-02-01,42.127085292396856,29.841148535111056,54.177747878038645,Flagship Growth,20251207_2248,forecast
2021-02-02,42.53935201092296,30.199470013466378,54.022899550265535,Flagship Growth,20251207_2248,forecast
2021-02-03,42.35785823860534,29.878265597692327,54.032583830455756,Flagship Growth,20251207_2248,forecast
2021-02-04,42.406668099706785,30.119569327558402,54.47955318853213,Flagship Growth,20251207_2248,forecast
2021-02-05,42.647989898251005,31.640680654125223,55.60218600180484,Flagship Growth,20251207_2248,forecast
2021-02-06,51.674854782757045,38.836360558110265,63.45061517184137,Flagship Growth,20251207_2248,forecast
2021-02-07,51.02698315776852,39.330899453950884,63.48714919707131,Flagship Growth,20251207_2248,forecast
2021-02-08,43.4691759445116,31.17852942920306,55.83375515558159,Flagship Growth,20251207_2248,forecast
2021-02-09,43.81196106777788,29.871651484808428,55.82260884391755,Flagship Growth,20251207_2248,forecast
2021-02-10,43.55104451149128,31.664426886823822,55.761831074479,Flagship Growth,20251207_2248,forecast
2021-02-11,43.51606216757642,31.865083557316474,56.024418738636186,Flagship Growth,20251207_2248,forecast
2021-02-12,43.67083753707988,30.435934535276377,55.71960775897527,Flagship Growth,20251207_2248,forecast
2021-02-13,52.6514439573414,40.221306037754985,65.53595052339722,Flagship Growth,20251207_2248,forecast
2021-02-14,51.911269697688525,38.306099530006875,64.636047709206,Flagship Growth,20251207_2248,forecast
2021-02-15,44.23046181817397,31.591669010472625,55.14633883268985,Flagship Growth,20251207_2248,forecast
2021-02-16,44.492342231372525,31.378813136146352,56.16054507218007,Flagship Growth,20251207_2248,forecast
2021-02-17,44.15389034800454,31.632599166417414,56.44118296729152,Flagship Growth,20251207_2248,forecast
2021-02-18,44.050490528783826,32.61450763295962,56.05005858569744,Flagship Growth,20251207_2248,forecast
2021-02-19,44.1473861160772,31.763522200833016,57.44533228404741,Flagship Growth,20251207_2248,forecast
2021-02-20,53.12312445163227,39.97783786273469,65.13564633554422,Flagship Growth,20251207_2248,forecast
2021-02-21,52.34383041532776,40.11170660644344,64.43349081528042,Flagship Growth,20251207_2248,forecast
2021-02-22,44.603723019746326,32.05818512407268,56.640299894196396,Flagship Growth,20251207_2248,forecast
2021-02-23,44.8573311388573,33.77718832758343,57.22183431752717,Flagship Growth,20251207_2248,forecast
2021-02-24,44.52104707470023,32.073622224974436,56.60165532612646,Flagship Growth,20251207_2248,forecast
2021-02-25,44.433917177440975,31.889792242787436,56.6648295431664,Flagship Growth,20251207_2248,forecast
2021-02-26,44.56034677482819,32.41828884850771,56.53400819799932,Flagship Growth,20251207_2248,forecast
2021-02-27,53.61898811859807,41.769851047130324,65.86597800017171,Flagship Growth,20251207_2248,forecast
2021-02-28,52.88628643819139,40.420093264153245,65.3384054230217,Flagship Growth,20251207_2248,forecast
2021-03-01,45.16813552282304,32.92734473581183,56.77386792387166,Flagship Growth,20251207_2248,forecast
2021-03-02,45.48795973671642,33.76340754599629,57.99119568606678,Flagship Growth,20251207_2248,forecast
2021-03-03,45.21940362221197,33.08014725022313,57.98417076914542,Flagship Growth,20251207_2248,forecast
2021-03-04,45.20322745770911,33.42947068939827,58.868015437124456,Flagship Growth,20251207_2248,forecast
2021-03-05,45.401319758606085,32.38861029800613,56.997419838220665,Flagship Growth,20251207_2248,forecast
2021-03-06,54.57107807562863,42.1203405985249,66.38154077151097,Flagship Growth,20251207_2248,forecast
2021-03-07,53.89826928270361,41.12514591612101,66.23798178607433,Flagship Growth,20251207_2248,forecast
2021-03-08,46.19985640460662,33.677193958172374,57.876103632679595,Flagship Growth,20251207_2248,forecast
2021-03-09,46.5679687174858,35.3585937387716,59.622998319907715,Flagship Growth,20251207_2248,forecast
2021-03-10,46.33373801100029,33.29950881789106,58.23331284154357,Flagship Growth,20251207_2248,forecast
2021-03-11,46.34029811896443,34.246906688657354,58.612037783264874,Flagship Growth,20251207_2248,forecast
